  "id": "5v9CenF0N+MWs2hxKvYh4D/65kBaRKi+t+KRVHcAOdM="
}
2026-02-09 20:55:06 | DEBUG    |   Got info for ssb-sim-node-1
2026-02-09 20:55:06 | DEBUG    | Getting info for ssb-sim-node-2...
2026-02-09 20:55:06 | DEBUG    |   ID: {
  "id": "@NsuRwart/ml4txegrJHbBWiCV8C2TzCLmK3r7gsQfFQ=.ed25519"
}
2026-02-09 20:55:06 | DEBUG    |   Address: net:192.168.1.7:8001~shs:{
  "id": "NsuRwart/ml4txegrJHbBWiCV8C2TzCLmK3r7gsQfFQ="
}
2026-02-09 20:55:06 | DEBUG    |   Got info for ssb-sim-node-2
2026-02-09 20:55:06 | DEBUG    | Getting info for ssb-sim-node-3...
2026-02-09 20:55:07 | DEBUG    |   ID: {
  "id": "@Y8kJc1gFC2QNPV8Qo4h9D5BQ121qCCrWlTdz/0KTJgY=.ed25519"
}
2026-02-09 20:55:07 | DEBUG    |   Address: net:192.168.1.7:8002~shs:{
  "id": "Y8kJc1gFC2QNPV8Qo4h9D5BQ121qCCrWlTdz/0KTJgY="
}
2026-02-09 20:55:07 | DEBUG    |   Got info for ssb-sim-node-3
2026-02-09 20:55:07 | DEBUG    | Getting info for ssb-sim-node-4...
2026-02-09 20:55:07 | DEBUG    |   ID: {
  "id": "@ViMbCyqdxjo8oUpxelT5wC6JzIZD0FJCWkbNXLRut2g=.ed25519"
}
2026-02-09 20:55:07 | DEBUG    |   Address: net:192.168.1.7:8003~shs:{
  "id": "ViMbCyqdxjo8oUpxelT5wC6JzIZD0FJCWkbNXLRut2g="
}
2026-02-09 20:55:07 | DEBUG    |   Got info for ssb-sim-node-4
2026-02-09 20:55:07 | DEBUG    | Getting info for ssb-sim-node-5...
2026-02-09 20:55:08 | DEBUG    |   ID: {
  "id": "@+BnlmOCAoxZVNa2AehTpi9jChRk6Xms3UGpRwfojcVA=.ed25519"
}
2026-02-09 20:55:08 | DEBUG    |   Address: net:192.168.1.7:8004~shs:{
  "id": "+BnlmOCAoxZVNa2AehTpi9jChRk6Xms3UGpRwfojcVA="
}
2026-02-09 20:55:08 | DEBUG    |   Got info for ssb-sim-node-5
2026-02-09 20:55:08 | DEBUG    | Getting info for ssb-sim-node-6...
2026-02-09 20:55:08 | DEBUG    |   ID: {
  "id": "@sN9oDEyaeK3DJ+9n/4PsJ579mo+/MIQ592t9tUr0RTI=.ed25519"
}
2026-02-09 20:55:08 | DEBUG    |   Address: net:192.168.1.7:8005~shs:{
